Date,Plat_ID,Platform,Product_State,Product_Title,Original_Price,Discount_Price,Product_Link
2024-05-06,001,sasa,現有現貨,Kiehl’s 特效保濕乳霜 125亳升,610.0,299.0,https://www.sasa.com.hk/SalePage/Index/384455
2024-05-06,001,sasa,現有現貨,Olive Young 隱形痘痘暗瘡貼 102個,68.0,42.0,https://www.sasa.com.hk/SalePage/Index/311988
2024-05-06,001,sasa,現有現貨,Estee Lauder 新生活膚彈活輕盈面霜 75毫升,1080.0,498.0,https://www.sasa.com.hk/SalePage/Index/295932
2024-05-06,001,sasa,現有現貨,A.H.C 高效保濕鎖水透明質酸面膜(第三代) 5片裝,338.0,48.0,https://www.sasa.com.hk/SalePage/Index/7121
2024-05-06,001,sasa,現有現貨,Sulwhasoo 潤燥再生精華面膜 25克 x 1片,88.0,39.0,https://www.sasa.com.hk/SalePage/Index/366286
2024-05-06,001,sasa,現有現貨,Amortals 雲感潔面巾 100片裝,48.0,39.0,https://www.sasa.com.hk/SalePage/Index/10414
2024-05-06,001,sasa,現有現貨,La Estephe 深海綠魚子精粹水凝保濕面膜 6片裝,228.0,90.0,https://www.sasa.com.hk/SalePage/Index/7210
2024-05-06,001,sasa,現有現貨,Clé de Peau 鉑鑽柔膚潔面泡沫 125毫升,480.0,245.0,https://www.sasa.com.hk/SalePage/Index/216901
2024-05-06,001,sasa,現有現貨,Sulwhasoo 順行潔顏泡沫 200毫升,280.0,118.0,https://www.sasa.com.hk/SalePage/Index/351139
2024-05-06,001,sasa,現有現貨,Melvita 有機大馬士革玫瑰花水 200毫升,280.0,140.0,https://www.sasa.com.hk/SalePage/Index/103141
2024-05-06,001,sasa,現有現貨,Kiehl’s 醫學維C淡斑精華 115毫升,1425.0,612.0,https://www.sasa.com.hk/SalePage/Index/6499
2024-05-06,001,sasa,現有現貨,Estee Lauder 升級再⽣基因修復精華 (小棕瓶) 50毫升,965.0,348.0,https://www.sasa.com.hk/SalePage/Index/334157
2024-05-06,001,sasa,現有現貨,La Estephe 深海綠魚子精萃水凝保濕面膜 增量版 18+2片裝,328.0,208.0,https://www.sasa.com.hk/SalePage/Index/320011
2024-05-06,001,sasa,現有現貨,La Mer (海藍之謎) 精華面霜 100毫升,4660.0,1880.0,https://www.sasa.com.hk/SalePage/Index/334162
2024-05-06,001,sasa,現有現貨,Sulwhasoo 禦時緊顏參養煥白精華 8毫升,290.0,58.0,https://www.sasa.com.hk/SalePage/Index/309492
2024-05-06,001,sasa,現有現貨,Shu Uemura Anti/Oxi+綠茶抗污染潔顏油 450毫升,790.0,398.0,https://www.sasa.com.hk/SalePage/Index/265229
2024-05-06,001,sasa,現有現貨,【網店限定】The History Of Whoo 天氣丹華炫黃金精華面膜 1片裝,170.0,55.0,https://www.sasa.com.hk/SalePage/Index/351009
2024-05-06,001,sasa,現有現貨,La Mer 極緻濃縮再生精華 50毫升,4630.0,1788.0,https://www.sasa.com.hk/SalePage/Index/328802
2024-05-06,001,sasa,現有現貨,【網店限定】Kiehl’s 金盞花深層潔面泡沫 30毫升,37.0,28.0,https://www.sasa.com.hk/SalePage/Index/208698
2024-05-06,001,sasa,現有現貨,SK-II 護膚面膜(前男友面膜)試用裝 1片裝,108.0,62.0,https://www.sasa.com.hk/SalePage/Index/6966
2024-05-06,001,sasa,現有現貨,Clinique 勻淨科研亮白淡斑雙效精華 100毫升,1310.0,415.0,https://www.sasa.com.hk/SalePage/Index/345372
2024-05-06,001,sasa,現有現貨,Estee Lauder 新生活膚彈活輕盈面霜 15毫升 (無盒裝),275.0,98.0,https://www.sasa.com.hk/SalePage/Index/281040
2024-05-06,001,sasa,現有現貨,VT 積雪草晚間睡眠修復面膜 30包裝,256.0,75.0,https://www.sasa.com.hk/SalePage/Index/6808
2024-05-06,001,sasa,現有現貨,Kiehl’s 金盞花深層潔面泡沫 230毫升,320.0,176.0,https://www.sasa.com.hk/SalePage/Index/6804
2024-05-06,001,sasa,現有現貨,Lancome 升級版嫩肌活膚精華 (小黑瓶) 115毫升,1850.0,799.0,https://www.sasa.com.hk/SalePage/Index/334160
2024-05-06,001,sasa,現有現貨,Estee Lauder 全新升級再生基因修復亮眼精萃 15毫升,720.0,368.0,https://www.sasa.com.hk/SalePage/Index/246368
2024-05-06,001,sasa,現有現貨,Bobbi Brown 紓緩卸妝潔面油 200毫升,505.0,245.0,https://www.sasa.com.hk/SalePage/Index/385013
2024-05-06,001,sasa,現有現貨,SK-II 護膚面膜 (10片裝),1080.0,599.0,https://www.sasa.com.hk/SalePage/Index/6783
2024-05-06,001,sasa,現有現貨,Shu Uemura 全新升級 ultime8∞ 琥珀山茶花養膚潔顏油 450毫升,935.0,498.0,https://www.sasa.com.hk/SalePage/Index/364944
2024-05-06,001,sasa,現有現貨,Sulwhasoo 第6代潤燥再生精華 15毫升,180.0,78.0,https://www.sasa.com.hk/SalePage/Index/350524
2024-05-06,001,sasa,現有現貨,DHC 橄欖護唇膏 1.5克,75.0,33.0,https://www.sasa.com.hk/SalePage/Index/329328
2024-05-06,001,sasa,現有現貨,Kiehl’s 金盞花植物精華爽膚水 250亳升,385.0,178.0,https://www.sasa.com.hk/SalePage/Index/8709
2024-05-06,001,sasa,現有現貨,ELTA MD 氨基酸泡沫潔面乳 207毫升,228.0,135.0,https://www.sasa.com.hk/SalePage/Index/6557
2024-05-06,001,sasa,現有現貨,【網店限定】The History Of Whoo 秘貼 循環面膜 1片裝,104.0,52.0,https://www.sasa.com.hk/SalePage/Index/370828
2024-05-06,001,sasa,現有現貨,Fancl 無添加納米卸粧液 120毫升 x 2件裝,338.0,168.0,https://www.sasa.com.hk/SalePage/Index/362128
2024-05-06,001,sasa,現有現貨,Kanebo 藥用酵素洗顏粉 32粒裝,130.0,99.0,https://www.sasa.com.hk/SalePage/Index/329179
2024-05-06,001,sasa,現有現貨,Lancome 柔顏爽膚水 (適合乾性肌膚) (試用裝) 50毫升,60.0,40.0,https://www.sasa.com.hk/SalePage/Index/7654
2024-05-06,001,sasa,現有現貨,Shu Uemura 全新升級 ultime8∞ 琥珀山茶花養膚潔顏油 50毫升,104.0,69.0,https://www.sasa.com.hk/SalePage/Index/370909
2024-05-06,001,sasa,現有現貨,Estee Lauder 新生活膚全能亮白輕盈面霜 15毫升,250.0,88.0,https://www.sasa.com.hk/SalePage/Index/328640
2024-05-06,001,sasa,現有現貨,LANEIGE 水潤修護睡眠唇膜 20克,150.0,88.0,https://www.sasa.com.hk/SalePage/Index/288772
2024-05-06,001,sasa,現有現貨,【網店限定】 Kiehl’s 亞瑪遜白泥毛孔深層清潔面膜 14毫升,49.0,35.0,https://www.sasa.com.hk/SalePage/Index/253551
2024-05-06,001,sasa,現有現貨,Chanel 柔亮深層潔膚乳 150毫升,,425.0,https://www.sasa.com.hk/SalePage/Index/198849
2024-05-06,001,sasa,現有現貨,La Prairie 魚子精華眼部緊緻啫喱 15毫升,1780.0,748.0,https://www.sasa.com.hk/SalePage/Index/6495
2024-05-06,001,sasa,現有現貨,MegRhythm 蒸氣溫熱紓緩貼 4片裝,,36.9,https://www.sasa.com.hk/SalePage/Index/305858
2024-05-06,001,sasa,現有現貨,【網店限定】Kiehl’s 金盞花植物精華爽膚水,52.0,45.0,https://www.sasa.com.hk/SalePage/Index/206592
2024-05-06,001,sasa,現有現貨,Origins 活性炭深層清潔面膜 (黑鑽潔淨面膜) 75毫升,220.0,135.0,https://www.sasa.com.hk/SalePage/Index/205935
2024-05-06,001,sasa,現有現貨,Wonjin Effect 透明質酸安瓶補水面膜 10片裝,218.0,48.0,https://www.sasa.com.hk/SalePage/Index/7094
2024-05-06,001,sasa,現有現貨,Estee Lauder 櫻花微精華活膚原生液 30毫升,180.0,65.0,https://www.sasa.com.hk/SalePage/Index/381924
2024-05-06,001,sasa,現有現貨,Clé de Peau 鉑鑽淨膚潔面泡沫 125毫升,480.0,245.0,https://www.sasa.com.hk/SalePage/Index/215606
2024-05-06,001,sasa,現有現貨,Avene 抗敏活泉水 50毫升,50.0,28.0,https://www.sasa.com.hk/SalePage/Index/376717
2024-05-06,001,sasa,現有現貨,LANEIGE 水亮補濕睡眠面膜 EX 70毫升,225.0,93.0,https://www.sasa.com.hk/SalePage/Index/209111
2024-05-06,001,sasa,現有現貨,Lancome 極緻完美玫瑰眼霜 20亳升,1210.0,570.0,https://www.sasa.com.hk/SalePage/Index/9892
2024-05-06,001,sasa,現有現貨,Sulwhasoo 第6代潤燥再生精華 90毫升,840.0,508.0,https://www.sasa.com.hk/SalePage/Index/376094
2024-05-06,001,sasa,現有現貨,Innisfree 綠茶籽透明質酸注水精華 80毫升,208.0,155.0,https://www.sasa.com.hk/SalePage/Index/363918
2024-05-06,001,sasa,現有現貨,Shiseido 第3代新升級 Ultimune Eye 皇牌免疫力精華眼霜 15毫升,550.0,320.0,https://www.sasa.com.hk/SalePage/Index/330964
2024-05-06,001,sasa,現有現貨,【網店限定】Shiseido 賦活瞬效提拉眼膜,58.0,29.0,https://www.sasa.com.hk/SalePage/Index/210661
2024-05-06,001,sasa,現有現貨,Kiehl’s 特效清爽保濕啫喱面霜 125毫升,610.0,345.0,https://www.sasa.com.hk/SalePage/Index/350008
2024-05-06,001,sasa,現有現貨,La Roche-Posay 抗敏全效修護乳 40毫升,305.0,138.0,https://www.sasa.com.hk/SalePage/Index/319876
2024-05-06,001,sasa,現有現貨,Shiseido 第3代新升級皇牌免疫力精華 75毫升,1050.0,508.0,https://www.sasa.com.hk/SalePage/Index/293391
2024-05-06,001,sasa,現有現貨,VT 積雪草老虎隱形暗瘡貼 66貼裝,85.0,68.0,https://www.sasa.com.hk/SalePage/Index/258952
2024-05-06,001,sasa,現有現貨,SK-II 嫩膚清瑩露 30毫升,92.0,58.0,https://www.sasa.com.hk/SalePage/Index/11325
2024-05-06,001,sasa,現有現貨,【網店限定】DR.BSC 極滑保濕毛孔細緻滑膚水《8倍蠶絲+玻尿酸》150毫升,163.0,99.0,https://www.sasa.com.hk/SalePage/Index/7696
2024-05-06,001,sasa,現有現貨,Lancome 升級版冰鑽亮眼精華(大眼精華) 20毫升,715.0,320.0,https://www.sasa.com.hk/SalePage/Index/6795
2024-05-06,001,sasa,現有現貨,SK-II 皇牌保濕護膚旅行套裝 4件裝,644.0,338.0,https://www.sasa.com.hk/SalePage/Index/379898
2024-05-06,001,sasa,現有現貨,Innisfree 超級火山泥毛孔清潔面膜 100毫升,125.0,95.0,https://www.sasa.com.hk/SalePage/Index/363930
2024-05-06,001,sasa,現有現貨,Freeplus 溫和淨潤洗面乳 100克,137.0,116.5,https://www.sasa.com.hk/SalePage/Index/320654
2024-05-06,001,sasa,現有現貨,Lancome 溫和保濕水 400毫升,460.0,208.0,https://www.sasa.com.hk/SalePage/Index/313251
2024-05-06,001,sasa,現有現貨,Banila Co 緻柔卸妝膏 180亳升,248.0,148.0,https://www.sasa.com.hk/SalePage/Index/281034
2024-05-06,001,sasa,現有現貨,Clarins 賦活精華眼霜 2 In 1 20毫升,630.0,536.0,https://www.sasa.com.hk/SalePage/Index/249978
2024-05-06,001,sasa,現有現貨,【網店限定】Dr.BSC 8倍蠶絲玻尿酸潤滑保濕精華 (添加藍銅胜肽) 30毫升,364.0,149.0,https://www.sasa.com.hk/SalePage/Index/228956
2024-05-06,001,sasa,現有現貨,IPSA 生肌水源素 流金水 200亳升,320.0,195.0,https://www.sasa.com.hk/SalePage/Index/9108
2024-05-06,001,sasa,現有現貨,Clé de Peau 高效煥活眼霜 2毫升,308.0,99.0,https://www.sasa.com.hk/SalePage/Index/367878
2024-05-06,001,sasa,現有現貨,Tempo Mofusand 抽取式棉柔潔面巾 70片裝,,35.0,https://www.sasa.com.hk/SalePage/Index/367873
2024-05-06,001,sasa,現有現貨,Ishizawa 毛孔撫子大米精華面膜 10片裝,88.0,49.0,https://www.sasa.com.hk/SalePage/Index/7519
2024-05-06,001,sasa,現有現貨,Lancome 全方位防禦抗曬清爽乳霜SPF 50 / PA ++++,635.0,379.0,https://www.sasa.com.hk/SalePage/Index/7385
2024-05-06,001,sasa,現有現貨,JMsolution 燕窩精華保濕補水面膜 (10片裝),148.0,33.0,https://www.sasa.com.hk/SalePage/Index/7078
2024-05-06,001,sasa,現有現貨,The History Of Whoo 拱辰享活膚泡沫洗顏乳 180毫升,270.0,108.0,https://www.sasa.com.hk/SalePage/Index/330293
2024-05-06,001,sasa,現有現貨,Kiehl’s 金盞花修復精華面霜 100亳升,670.0,440.0,https://www.sasa.com.hk/SalePage/Index/329048
2024-05-06,001,sasa,現有現貨,【網店限定】MVSK 24K金羊胎素再生眼部時空膠囊 21.6毫升,830.0,249.0,https://www.sasa.com.hk/SalePage/Index/328847
2024-05-06,001,sasa,現有現貨,【網店限定】Estee Lauder 再生基因雙層銀箔修護面膜 1片裝,190.0,55.0,https://www.sasa.com.hk/SalePage/Index/297546
2024-05-06,001,sasa,現有現貨,Neogence 超爆水潤澤保濕面膜 5片裝,88.0,68.0,https://www.sasa.com.hk/SalePage/Index/289143
2024-05-06,001,sasa,現有現貨,Estee Lauder 微精華活膚原生液 200毫升,930.0,378.0,https://www.sasa.com.hk/SalePage/Index/284819
2024-05-06,001,sasa,現有現貨,【網店限定】Clinique 特效控油啫喱霜 125亳升,305.0,102.0,https://www.sasa.com.hk/SalePage/Index/8697
2024-05-06,001,sasa,現有現貨,SK-II 護膚精華 30毫升,215.0,145.0,https://www.sasa.com.hk/SalePage/Index/6938
2024-05-06,001,sasa,現有現貨,SK-II 嫩膚清瑩露 230毫升,710.0,400.0,https://www.sasa.com.hk/SalePage/Index/6503
2024-05-06,001,sasa,現有現貨,【網店限定】Eve Lom 卸妝潔面霜 200毫升,920.0,538.0,https://www.sasa.com.hk/SalePage/Index/381427
2024-05-06,001,sasa,現有現貨,Sulwhasoo 與潤夜間煥活面膜 120毫升,410.0,178.0,https://www.sasa.com.hk/SalePage/Index/353244
2024-05-06,001,sasa,現有現貨,SK-II 肌源鑽光精華 新一代小燈泡 50毫升,1880.0,1098.0,https://www.sasa.com.hk/SalePage/Index/338215
2024-05-06,001,sasa,現有現貨,【網店限定】Innisfree 速效抗痘精華 50毫升,410.0,268.0,https://www.sasa.com.hk/SalePage/Index/330286
2024-05-06,001,sasa,現有現貨,SK-II 護膚精華 (神仙水) 330亳升,2330.0,1355.0,https://www.sasa.com.hk/SalePage/Index/289125
2024-05-06,001,sasa,現有現貨,Fancl MCO納米卸妝油 120毫升 新版,208.0,99.0,https://www.sasa.com.hk/SalePage/Index/274746
2024-05-06,001,sasa,現有現貨,VT 積雪草老虎補水修護精華面膜 5片裝,160.0,128.0,https://www.sasa.com.hk/SalePage/Index/258351
2024-05-06,001,sasa,現有現貨,【網店限定】Dr. BSC 2倍VC美白無瑕淡斑精華(添加11%煙醯胺) 30毫升,397.0,179.0,https://www.sasa.com.hk/SalePage/Index/247415
2024-05-06,001,sasa,現有現貨,【網店限定】Shiseido 男士系列極致洗面膏 125毫升,200.0,140.0,https://www.sasa.com.hk/SalePage/Index/153752
2024-05-06,001,sasa,現有現貨,Balea 7天深層補水膠囊 7粒裝,25.0,20.0,https://www.sasa.com.hk/SalePage/Index/7320
2024-05-06,001,sasa,現有現貨,The Ordinary CAFFEINE SOLUTION 5% + EGCG眼部配方 30毫升,,80.0,https://www.sasa.com.hk/SalePage/Index/6953
2024-05-06,001,sasa,現有現貨,Bifesta 高效眼部卸妝液 145毫升,,52.9,https://www.sasa.com.hk/SalePage/Index/6945
2024-05-06,001,sasa,現有現貨,Balea 透明質酸補濕緊緻精華安瓶 1毫升 x 7支,65.0,58.0,https://www.sasa.com.hk/SalePage/Index/385004
2024-05-06,001,sasa,現有現貨,SK-II Skinpower 致臻能量精華霜 100克,1590.0,960.0,https://www.sasa.com.hk/SalePage/Index/365498
2024-05-06,001,sasa,現有現貨,sasatinnie 升級版全效水潤透光面膜-第三代 5片裝,195.0,156.0,https://www.sasa.com.hk/SalePage/Index/349950
2024-05-06,001,sasa,現有現貨,Innisfree 火山泥溫和潔面膏 150克,80.0,53.0,https://www.sasa.com.hk/SalePage/Index/314156
2024-05-06,001,sasa,現有現貨,The Ordinary 30%果酸+2%水楊酸精華原液 30毫升,,90.0,https://www.sasa.com.hk/SalePage/Index/274132
2024-05-06,001,sasa,現有現貨,Lancome 升級版嫩肌活膚精華 (小黑瓶) 7毫升,125.0,58.0,https://www.sasa.com.hk/SalePage/Index/11321
2024-05-06,001,sasa,現有現貨,Ajuste Clear Type 防曬噴霧 SPF50+ PA++++ 無香料 200克,98.0,84.0,https://www.sasa.com.hk/SalePage/Index/8673
2024-05-06,001,sasa,現有現貨,The Ordinary 水楊酸2%精華 30毫升,,58.0,https://www.sasa.com.hk/SalePage/Index/385002
2024-05-06,001,sasa,現有現貨,The Ordinary 天然保濕因子+透明質酸面霜 100毫升,,120.0,https://www.sasa.com.hk/SalePage/Index/384999
2024-05-06,001,sasa,現有現貨,Eaoron 美白黑面膜 25毫升× 5片裝,200.0,55.0,https://www.sasa.com.hk/SalePage/Index/373309
2024-05-06,001,sasa,現有現貨,Fresh 紅茶瞬間修護面膜 100毫升,840.0,336.0,https://www.sasa.com.hk/SalePage/Index/329494
2024-05-06,001,sasa,現有現貨,SK-II 賦能煥采眼霜 15克,780.0,420.0,https://www.sasa.com.hk/SalePage/Index/329001
2024-05-06,001,sasa,現有現貨,SK-II淨肌護膚潔面乳 120克,510.0,310.0,https://www.sasa.com.hk/SalePage/Index/328808
2024-05-06,001,sasa,現有現貨,Estee Lauder 升級再生基因修復眼霜 5毫升,190.0,82.0,https://www.sasa.com.hk/SalePage/Index/312564
2024-05-06,001,sasa,現有現貨,Eaoron 御齡補水面膜 5片裝,268.0,88.0,https://www.sasa.com.hk/SalePage/Index/301934
2024-05-06,001,sasa,現有現貨,【網店限定】Dr.BSC 10％極高濃度咖啡因眼周精華 30毫升,395.0,159.0,https://www.sasa.com.hk/SalePage/Index/300136
2024-05-06,001,sasa,現有現貨,Sabon 舒活薄荷清新瑩亮2合1 面部磨砂潔面霜 200毫升,420.0,273.0,https://www.sasa.com.hk/SalePage/Index/298078
2024-05-06,001,sasa,現有現貨,Sofina 持久控油防曬調色底霜 SPF50 PA+++ 25毫升,240.0,192.0,https://www.sasa.com.hk/SalePage/Index/297639
2024-05-06,001,sasa,現有現貨,The Ordinary 透明質酸補水精華 60毫升,,140.0,https://www.sasa.com.hk/SalePage/Index/293830
2024-05-06,001,sasa,現有現貨,Sulwhasoo 滋陰生人參煥顏面膜 1片裝,168.0,45.0,https://www.sasa.com.hk/SalePage/Index/293186
2024-05-06,001,sasa,現有現貨,SNP 黃金膠原緊緻果凍眼膜 60片裝,180.0,52.0,https://www.sasa.com.hk/SalePage/Index/279761
2024-05-06,001,sasa,現有現貨,Bifesta 深層卸妝潔膚水 保濕型 400毫升,59.9,39.9,https://www.sasa.com.hk/SalePage/Index/257819
2024-05-06,001,sasa,現有現貨,Stridex 溫和型0.5%水楊酸棉片 55片裝,138.0,48.0,https://www.sasa.com.hk/SalePage/Index/226626
2024-05-06,001,sasa,現有現貨,【網店限定】Suisse Programme魚子緊緻面霜 30毫升 (無盒裝),1680.0,780.0,https://www.sasa.com.hk/SalePage/Index/225449
2024-05-06,001,sasa,現有現貨,A.H.C 胺基酸面膜 5片裝,338.0,58.0,https://www.sasa.com.hk/SalePage/Index/207968
2024-05-06,001,sasa,現有現貨,【網店限定】Clinique 卓越潤膚乳 125亳升,305.0,105.0,https://www.sasa.com.hk/SalePage/Index/8731
2024-05-06,001,sasa,現有現貨,JMsolution 肌司研蜜螢潤蜂膠面膜 10片裝,148.0,39.0,https://www.sasa.com.hk/SalePage/Index/7904
2024-05-06,001,sasa,現有現貨,Elizabeth Arden SPF 15 顯效潤澤唇膏,155.0,55.0,https://www.sasa.com.hk/SalePage/Index/6952
2024-05-06,001,sasa,現有現貨,Sulwhasoo 玉容面膜 120毫升,320.0,158.0,https://www.sasa.com.hk/SalePage/Index/372371
2024-05-06,001,sasa,現有現貨,SNP 金絲燕窩深層保濕面膜 25毫升X 10片,234.0,59.0,https://www.sasa.com.hk/SalePage/Index/313559
2024-05-06,001,sasa,現有現貨,Albion 健康化妝水 N 330毫升,700.0,395.0,https://www.sasa.com.hk/SalePage/Index/304744
2024-05-06,001,sasa,現有現貨,Estee Lauder 升級新生活膚滋養修護晚霜 50毫升,950.0,468.0,https://www.sasa.com.hk/SalePage/Index/286201
2024-05-06,001,sasa,現有現貨,Neutrogena 維A醇抗皺修護眼霜 14毫升,199.0,149.0,https://www.sasa.com.hk/SalePage/Index/265863
2024-05-06,001,sasa,現有現貨,Shiseido賦活塑顏提拉面霜 50毫升,950.0,595.0,https://www.sasa.com.hk/SalePage/Index/249427
2024-05-06,001,sasa,現有現貨,Curel 潤浸保濕修護面膜 4片裝,140.0,98.0,https://www.sasa.com.hk/SalePage/Index/246098
2024-05-06,001,sasa,現有現貨,Biore 晶凝光感防曬乳 70克,99.9,52.0,https://www.sasa.com.hk/SalePage/Index/198816
2024-05-06,001,sasa,現有現貨,【網店限定】SEVAA 野生玫瑰花瓣保濕面膜 100毫升,500.0,179.0,https://www.sasa.com.hk/SalePage/Index/10607
2024-05-06,001,sasa,現有現貨,Kiehl’s 特效保濕乳霜 50亳升,340.0,180.0,https://www.sasa.com.hk/SalePage/Index/8710
2024-05-06,001,sasa,現有現貨,LUCAS PAPAW 純天然木瓜軟膏 (萬用膏/萬能膏) 25克,78.0,34.0,https://www.sasa.com.hk/SalePage/Index/7776
2024-05-06,001,sasa,現有現貨,Caudalie 葡萄籽保濕噴霧 200毫升,130.0,83.0,https://www.sasa.com.hk/SalePage/Index/6982
2024-05-06,001,sasa,現有現貨,The Ordinary ＂NIACINAMIDE 10% + ZINC 1%＂精華,,68.0,https://www.sasa.com.hk/SalePage/Index/6941
2024-05-06,001,sasa,現有現貨,Fresh 玫瑰深層保濕面霜 50毫升,420.0,220.0,https://www.sasa.com.hk/SalePage/Index/6533
2024-05-06,001,sasa,現有現貨,Fresh 玫瑰深層保濕柔膚水 400毫升,540.0,332.0,https://www.sasa.com.hk/SalePage/Index/381548
2024-05-06,001,sasa,現有現貨,DR.CI-LABO 零毛孔細緻化妝水 200亳升,275.0,135.0,https://www.sasa.com.hk/SalePage/Index/380244
2024-05-06,001,sasa,現有現貨,【網店限定】Byphasse 緊緻提拉Q10眼霜 20毫升,128.0,108.0,https://www.sasa.com.hk/SalePage/Index/374385
2024-05-06,001,sasa,現有現貨,Bioderma 深層卸妝潔膚水 500毫升,228.0,93.0,https://www.sasa.com.hk/SalePage/Index/370801
2024-05-06,001,sasa,現有現貨,Innisfree 綠茶透明質酸保濕爽膚水 170毫升,125.0,95.0,https://www.sasa.com.hk/SalePage/Index/362261
2024-05-06,001,sasa,現有現貨,Bioderma 深層滋養潔膚油 1升,740.0,158.0,https://www.sasa.com.hk/SalePage/Index/344137
2024-05-06,001,sasa,現有現貨,Banila Co 緻柔卸妝膏 100毫升,188.0,88.0,https://www.sasa.com.hk/SalePage/Index/329169
2024-05-06,001,sasa,現有現貨,Innisfree 綠茶保濕氨基酸潔面膏 150克,80.0,53.0,https://www.sasa.com.hk/SalePage/Index/314155
2024-05-06,001,sasa,現有現貨,Suisse Programme 白金尊貴抗皺活顏套裝 6件裝,7075.0,1698.0,https://www.sasa.com.hk/SalePage/Index/309233
2024-05-06,001,sasa,現有現貨,Estee Lauder 櫻花微精華活膚原生液 200毫升,930.0,378.0,https://www.sasa.com.hk/SalePage/Index/289075
2024-05-06,001,sasa,現有現貨,Elta MD SPF46舒爽修護防曬乳 48克,320.0,248.0,https://www.sasa.com.hk/SalePage/Index/281764
2024-05-06,001,sasa,現有現貨,Belif 復活草保濕肌底精華 75毫升,260.0,148.0,https://www.sasa.com.hk/SalePage/Index/276198
2024-05-06,001,sasa,現有現貨,【網店限定】MVSK 24K金羊胎素再生活膚霜 50毫升,763.0,229.0,https://www.sasa.com.hk/SalePage/Index/230189
2024-05-06,001,sasa,現有現貨,Thursday Plantation 茶樹油暗瘡治療啫喱 25克,108.9,92.6,https://www.sasa.com.hk/SalePage/Index/211061
2024-05-06,001,sasa,現有現貨,【網店限定】Suisse Programme 智能活水精華 30亳升,870.0,696.0,https://www.sasa.com.hk/SalePage/Index/9958
2024-05-06,001,sasa,現有現貨,Clé de Peau 基礎保養精華乳組 3件裝,2835.0,1495.0,https://www.sasa.com.hk/SalePage/Index/9893
